1.3192,-1.9765,-0.53832,-2.0098,-0.23555,-0.23366,-1.4817,1.1285,2
4.9709,-4.6833,-2.3241,-1.6593,3.1819,0.54661,1.1584,1.4377,2
-1.7836,2.9668,2.0236,0.88083,-1.6436,0.92645,4.4516,-0.19762,2
3.2502,1.1503,-1.0919,0.70049,2.4874,-2.2705,1.1141,0.059481,2
-2.2044,2.2587,-0.28948,-2.9871,-3.3329,3.7808,2.8274,0.16815,2
1.993,0.38236,2.0355,-3.3158,0.53151,-1.8257,0.38172,2.6543,2
1.4583,-0.56368,-3.3269,1.0449,-1.863,0.53499,2.2877,0.67266,2
-3.3072,3.0628,-0.054377,0.7938,-2.6922,3.3143,2.1335,0.71477,2
4.2351,-0.70152,5.0498,3.5355,2.6296,-2.2387,0.1281,2.4664,2
-1.245,1.6687,2.3885,0.51518,-5.281,4.6179,2.3908,-0.23126,2
-3.0694,4.6573,-0.29721,0.34777,-2.8515,1.9966,3.1605,-3.0441,2
-0.4711,2.3099,-0.1722,-0.30884,-0.33833,4.0156,0.58084,0.41228,2
-0.079615,1.7305,2.648,3.1863,1.7226,2.0996,1.8977,0.47137,2
1.7068,3.1307,-3.4589,0.67086,5.5976,-1.4133,1.1014,1.4523,2
2.025,-1.0104,2.0763,-2.6144,2.4779,-2.1535,-0.28113,3.094,2
-2.1163,4.706,0.29812,5.7388,1.8796,1.1904,1.7804,0.87346,2
-1.8676,-3.2057,6.4952,2.1789,-3.9103,1.4161,-3.695,1.5905,2
0.10639,-2.2307,4.5687,0.93583,2.4361,2.2164,1.1655,-1.4551,2
-1.5453,1.9543,0.66062,-1.3821,0.17095,1.0277,-0.294,-0.84908,1
-1.5659,4.7545,0.31255,2.1972,2.9478,-0.49913,0.41555,0.0056954,2
4.9144,-0.38759,-2.5464,-4.4262,0.93383,1.1259,0.91022,2.8909,2
3.4059,-0.87438,0.56078,-2.3007,0.2027,1.4383,0.52844,3.228,2
-2.5662,2.3925,0.9732,2.1988,0.53363,2.1965,0.52689,-0.58563,1
2.8054,-3.7408,1.2369,-2.8102,-1.6797,3.1005,2.0232,1.8931,2
-1.744,-4.726,7.9838,0.67576,-0.44739,-1.2041,-4.7006,1.785,1
-4.1682,-0.43997,6.7045,2.5924,-3.2188,1.452,-1.9395,-0.89116,2
3.1233,-2.9464,-2.7966,-2.7997,-1.736,-0.47385,2.5018,4.0636,1
6.8378,-1.1507,-2.0736,1.7861,4.8204,1.2247,-0.34567,2.3012,2
1.2058,-5.6535,7.1499,0.47445,-5.2612,1.6589,-0.99557,3.721,2
-2.3063,5.3902,-1.057,3.2599,-2.9752,6.9442,2.9833,-5.7644,1
0.65757,-2.3403,3.043,-3.7612,-3.6704,1.4993,0.59651,-0.5812,1
-1.3274,-2.4476,3.7604,-0.68176,-1.8071,0.54904,0.15027,2.1963,2
2.5137,-2.3751,-0.070938,0.44617,0.87365,1.3418,-0.64696,1.7433,2
2.7112,1.8704,-2.72,-0.34722,6.4835,0.068564,0.63544,-0.41881,2
0.69568,2.6662,2.01,2.6454,2.5938,0.47072,-0.37494,3.2606,2
2.1397,2.2638,1.7238,-1.6356,-0.65397,-3.3243,-0.17456,4.2908,2
2.3194,3.1098,-4.5037,-2.4291,4.7674,-1.6172,3.725,-4.0499,2
-2.2861,1.0006,6.5997,2.2135,-3.2676,1.554,-2.7211,2.3676,2
0.49542,-0.37778,0.57871,3.6944,-0.77058,-2.0388,1.448,0.34798,2
-0.56115,2.1754,0.12476,-1.301,-2.3111,2.4039,-0.42396,1.4674,2
0.69042,-1.7147,6.1928,-3.1563,-0.60753,-2.8289,-1.358,3.4378,2
0.16891,3.0064,2.9773,0.57036,1.0375,-0.0019413,2.1765,2.9161,2
5.4554,0.51288,-4.5895,-0.40218,1.1735,-0.991,1.5252,4.3498,1
0.82413,-0.95642,1.848,-0.76448,0.36621,-1.2821,-1.4465,3.5602,2
-0.32687,2.2791,2.0364,1.3062,1.5655,0.65911,3.7456,0.73262,2
5.4131,-3.6517,3.0518,3.4311,2.6379,-1.2165,1.063,5.2494,2
-1.102,2.2378,-3.0007,-0.33467,-4.6606,3.0718,2.9934,-1.6067,2
3.9001,-5.8414,4.164,-2.325,2.0521,-3.31,-4.496,3.0225,1
2.7893,-0.49071,-0.98017,-1.9224,4.2198,-4.2658,-2.7986,0.21615,1
